"datetime","time","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","dayOfWeek"
'2011-04-11 10:00:00','10:00:00','2','0','1','2',22.96,26.515,83,199.995,96,'woensdag'
'2011-04-11 11:00:00','11:00:00','2','0','1','2',24.6,29.545,73,199.995,104,'woensdag'
'2011-04-11 12:00:00','12:00:00','2','0','1','2',24.6,29.545,73,220.028,134,'woensdag'
'2011-04-11 13:00:00','13:00:00','2','0','1','2',26.24,30.305,69,279.993,139,'woensdag'
'2011-04-11 14:00:00','14:00:00','2','0','1','2',29.52,33.335,54,239.994,145,'woensdag'
'2011-04-11 15:00:00','15:00:00','2','0','1','1',30.34,33.335,48,350.008,141,'woensdag'
'2011-04-11 16:00:00','16:00:00','2','0','1','1',30.34,33.335,48,350.008,235,'woensdag'
'2011-04-11 17:00:00','17:00:00','2','0','1','1',30.34,33.335,48,350.008,452,'woensdag'
'2011-04-11 18:00:00','18:00:00','2','0','1','1',29.52,33.335,51,260.027,383,'woensdag'
'2011-04-11 19:00:00','19:00:00','2','0','1','1',29.52,33.335,51,300.026,284,'woensdag'
'2011-04-11 20:00:00','20:00:00','2','0','1','1',27.88,31.82,57,350.008,166,'woensdag'
'2011-04-11 21:00:00','21:00:00','2','0','1','1',27.06,31.06,61,169.979,158,'woensdag'
'2011-04-11 22:00:00','22:00:00','2','0','1','2',26.24,31.06,50,190.012,91,'woensdag'
'2011-04-11 23:00:00','23:00:00','2','0','1','3',23.78,27.275,60,0,54,'woensdag'
'2011-04-12 00:00:00','00:00:00','2','0','1','2',25.42,31.06,50,70.015,24,'vrijdag'
'2011-04-12 01:00:00','01:00:00','2','0','1','2',25.42,31.06,50,60.032,13,'vrijdag'
'2011-04-12 02:00:00','02:00:00','2','0','1','2',24.6,31.06,53,89.981,14,'vrijdag'
'2011-04-12 03:00:00','03:00:00','2','0','1','2',23.78,27.275,56,89.981,1,'vrijdag'
'2011-04-12 04:00:00','04:00:00','2','0','1','2',22.96,26.515,64,89.981,6,'vrijdag'
'2011-04-12 05:00:00','05:00:00','2','0','1','2',22.14,25.76,68,89.981,16,'vrijdag'
'2011-04-12 06:00:00','06:00:00','2','0','1','2',22.14,25.76,68,190.012,58,'vrijdag'
'2011-04-12 07:00:00','07:00:00','2','0','1','2',22.14,25.76,68,150.013,189,'vrijdag'
'2011-04-12 08:00:00','08:00:00','2','0','1','3',19.68,23.485,88,260.027,226,'vrijdag'
'2011-04-12 09:00:00','09:00:00','2','0','1','3',18.86,22.725,94,329.975,54,'vrijdag'
'2011-04-12 10:00:00','10:00:00','2','0','1','3',20.5,24.24,82,279.993,40,'vrijdag'
'2011-04-12 11:00:00','11:00:00','2','0','1','1',21.32,25,77,239.994,49,'vrijdag'
'2011-04-12 12:00:00','12:00:00','2','0','1','2',22.96,26.515,64,310.009,92,'vrijdag'
'2011-04-12 13:00:00','13:00:00','2','0','1','3',22.14,25.76,68,190.012,106,'vrijdag'
'2011-04-12 14:00:00','14:00:00','2','0','1','2',20.5,24.24,82,190.012,44,'vrijdag'
'2011-04-12 15:00:00','15:00:00','2','0','1','2',19.68,23.485,77,350.008,78,'vrijdag'
'2011-04-12 16:00:00','16:00:00','2','0','1','2',19.68,23.485,77,260.027,99,'vrijdag'
'2011-04-12 17:00:00','17:00:00','2','0','1','3',18.04,21.97,77,150.013,291,'vrijdag'
'2011-04-12 18:00:00','18:00:00','2','0','1','3',18.04,21.97,77,150.013,224,'vrijdag'
'2011-04-12 19:00:00','19:00:00','2','0','1','2',17.22,21.21,82,190.012,130,'vrijdag'
'2011-04-12 20:00:00','20:00:00','2','0','1','2',17.22,21.21,82,190.012,103,'vrijdag'
'2011-04-12 21:00:00','21:00:00','2','0','1','2',17.22,21.21,82,12.998,84,'vrijdag'
'2011-04-12 22:00:00','22:00:00','2','0','1','2',16.4,20.455,94,199.995,54,'vrijdag'
'2011-04-12 23:00:00','23:00:00','2','0','1','2',16.4,20.455,94,169.979,39,'vrijdag'
'2011-04-13 00:00:00','00:00:00','2','0','1','2',16.4,20.455,100,199.995,15,'zaterdag'
'2011-04-13 01:00:00','01:00:00','2','0','1','2',16.4,20.455,100,199.995,1,'zaterdag'
'2011-04-13 02:00:00','02:00:00','2','0','1','3',16.4,20.455,100,199.995,2,'zaterdag'
'2011-04-13 03:00:00','03:00:00','2','0','1','3',16.4,20.455,94,220.028,2,'zaterdag'
'2011-04-13 04:00:00','04:00:00','2','0','1','3',16.4,20.455,94,220.028,3,'zaterdag'
'2011-04-13 05:00:00','05:00:00','2','0','1','3',15.58,19.695,94,169.979,5,'zaterdag'
'2011-04-13 06:00:00','06:00:00','2','0','1','3',15.58,19.695,94,150.013,34,'zaterdag'
'2011-04-13 07:00:00','07:00:00','2','0','1','3',14.76,17.425,100,150.013,70,'zaterdag'
'2011-04-13 08:00:00','08:00:00','2','0','1','3',15.58,19.695,94,12.998,164,'zaterdag'
'2011-04-13 09:00:00','09:00:00','2','0','1','2',15.58,19.695,94,150.013,65,'zaterdag'
'2011-04-13 10:00:00','10:00:00','2','0','1','2',16.4,20.455,87,12.998,46,'zaterdag'
'2011-04-13 11:00:00','11:00:00','2','0','1','2',17.22,21.21,82,12.998,61,'zaterdag'
'2011-04-13 12:00:00','12:00:00','2','0','1','3',17.22,21.21,82,169.979,95,'zaterdag'
'2011-04-13 13:00:00','13:00:00','2','0','1','2',18.04,21.97,77,12.998,61,'zaterdag'
'2011-04-13 14:00:00','14:00:00','2','0','1','2',17.22,21.21,77,169.979,106,'zaterdag'
'2011-04-13 15:00:00','15:00:00','2','0','1','2',18.04,21.97,72,190.012,81,'zaterdag'
'2011-04-13 16:00:00','16:00:00','2','0','1','1',18.86,22.725,67,190.012,142,'zaterdag'
'2011-04-13 17:00:00','17:00:00','2','0','1','1',18.86,22.725,67,199.995,309,'zaterdag'
'2011-04-13 18:00:00','18:00:00','2','0','1','1',18.04,21.97,62,260.027,321,'zaterdag'
'2011-04-13 19:00:00','19:00:00','2','0','1','1',18.04,21.97,62,169.979,175,'zaterdag'
'2011-04-13 20:00:00','20:00:00','2','0','1','1',18.04,21.97,62,169.979,126,'zaterdag'
'2011-04-13 21:00:00','21:00:00','2','0','1','1',17.22,21.21,67,110.014,117,'zaterdag'
'2011-04-13 22:00:00','22:00:00','2','0','1','1',17.22,21.21,67,12.998,99,'zaterdag'
'2011-04-13 23:00:00','23:00:00','2','0','1','1',16.4,20.455,71,89.981,62,'zaterdag'
'2011-04-14 00:00:00','00:00:00','2','0','1','1',15.58,19.695,76,89.981,21,'zondag'
'2011-04-14 01:00:00','01:00:00','2','0','1','1',15.58,19.695,76,150.013,10,'zondag'
'2011-04-14 02:00:00','02:00:00','2','0','1','1',14.76,17.425,76,89.981,3,'zondag'
'2011-04-14 03:00:00','03:00:00','2','0','1','1',13.94,16.665,81,89.981,2,'zondag'
'2011-04-14 04:00:00','04:00:00','2','0','1','1',13.94,18.18,76,0,9,'zondag'
'2011-04-14 05:00:00','05:00:00','2','0','1','1',13.94,17.425,76,60.032,14,'zondag'
'2011-04-14 06:00:00','06:00:00','2','0','1','1',13.94,17.425,76,70.015,70,'zondag'
'2011-04-14 07:00:00','07:00:00','2','0','1','1',15.58,19.695,66,0,193,'zondag'
'2011-04-14 08:00:00','08:00:00','2','0','1','1',17.22,21.21,58,110.014,337,'zondag'
'2011-04-14 09:00:00','09:00:00','2','0','1','1',18.86,22.725,51,89.981,170,'zondag'
'2011-04-14 10:00:00','10:00:00','2','0','1','1',20.5,24.24,51,12.998,89,'zondag'
'2011-04-14 11:00:00','11:00:00','2','0','1','1',21.32,25,45,110.014,115,'zondag'
'2011-04-14 12:00:00','12:00:00','2','0','1','1',22.14,25.76,42,89.981,145,'zondag'
'2011-04-14 13:00:00','13:00:00','2','0','1','1',22.96,26.515,37,150.013,159,'zondag'
'2011-04-14 14:00:00','14:00:00','2','0','1','1',22.96,26.515,35,60.032,137,'zondag'
'2011-04-14 15:00:00','15:00:00','2','0','1','1',24.6,31.06,31,60.032,142,'zondag'
'2011-04-14 16:00:00','16:00:00','2','0','1','1',24.6,30.305,26,70.015,202,'zondag'
'2011-04-14 17:00:00','17:00:00','2','0','1','1',24.6,30.305,28,0,388,'zondag'
'2011-04-14 18:00:00','18:00:00','2','0','1','1',22.96,26.515,30,0,337,'zondag'
'2011-04-14 19:00:00','19:00:00','2','0','1','1',22.14,25.76,32,0,259,'zondag'
'2011-04-14 20:00:00','20:00:00','2','0','1','1',20.5,24.24,51,12.998,169,'zondag'
'2011-04-14 21:00:00','21:00:00','2','0','1','1',18.86,22.725,63,89.981,145,'zondag'
'2011-04-14 22:00:00','22:00:00','2','0','1','1',19.68,23.485,55,70.015,104,'zondag'
'2011-04-14 23:00:00','23:00:00','2','0','1','1',18.86,22.725,59,70.015,47,'zondag'
'2011-04-15 00:00:00','00:00:00','2','1','0','1',18.04,21.97,67,0,27,'maandag'
'2011-04-15 01:00:00','01:00:00','2','1','0','1',18.04,21.97,62,0,15,'maandag'
'2011-04-15 02:00:00','02:00:00','2','1','0','1',16.4,20.455,76,0,18,'maandag'
'2011-04-15 03:00:00','03:00:00','2','1','0','1',16.4,20.455,76,0,3,'maandag'
'2011-04-15 04:00:00','04:00:00','2','1','0','1',15.58,19.695,82,60.032,3,'maandag'
'2011-04-15 05:00:00','05:00:00','2','1','0','1',14.76,18.18,81,70.015,13,'maandag'
'2011-04-15 06:00:00','06:00:00','2','1','0','1',14.76,18.18,81,60.032,47,'maandag'
'2011-04-15 07:00:00','07:00:00','2','1','0','1',16.4,20.455,71,110.014,149,'maandag'
'2011-04-15 08:00:00','08:00:00','2','1','0','1',18.04,21.97,62,199.995,300,'maandag'
'2011-04-15 09:00:00','09:00:00','2','1','0','1',20.5,24.24,55,12.998,178,'maandag'
'2011-04-15 10:00:00','10:00:00','2','1','0','1',20.5,24.24,55,12.998,122,'maandag'
'2011-04-15 11:00:00','11:00:00','2','1','0','1',21.32,25,55,12.998,136,'maandag'
'2011-04-15 12:00:00','12:00:00','2','1','0','1',21.32,25,55,190.012,200,'maandag'
'2011-04-15 13:00:00','13:00:00','2','1','0','1',22.14,25.76,52,169.979,180,'maandag'
'2011-04-15 14:00:00','14:00:00','2','1','0','1',22.14,25.76,52,169.979,163,'maandag'
'2011-04-15 15:00:00','15:00:00','2','1','0','1',22.14,25.76,52,300.026,162,'maandag'
'2011-04-15 16:00:00','16:00:00','2','1','0','1',21.32,25,55,329.975,243,'maandag'
'2011-04-15 17:00:00','17:00:00','2','1','0','2',20.5,24.24,63,260.027,331,'maandag'
'2011-04-15 18:00:00','18:00:00','2','1','0','2',18.86,22.725,67,260.027,263,'maandag'
'2011-04-15 19:00:00','19:00:00','2','1','0','1',17.22,21.21,77,260.027,209,'maandag'
'2011-04-15 20:00:00','20:00:00','2','1','0','2',16.4,20.455,76,220.028,118,'maandag'
'2011-04-15 21:00:00','21:00:00','2','1','0','2',16.4,20.455,76,199.995,102,'maandag'
'2011-04-15 22:00:00','22:00:00','2','1','0','2',15.58,19.695,82,260.027,80,'maandag'
'2011-04-15 23:00:00','23:00:00','2','1','0','2',14.76,17.425,81,12.998,64,'maandag'
'2011-04-16 00:00:00','00:00:00','2','0','0','2',14.76,17.425,81,150.013,43,'woensdag'
'2011-04-16 01:00:00','01:00:00','2','0','0','2',14.76,16.665,87,190.012,33,'woensdag'
'2011-04-16 02:00:00','02:00:00','2','0','0','2',14.76,17.425,87,89.981,24,'woensdag'
'2011-04-16 03:00:00','03:00:00','2','0','0','2',14.76,17.425,87,110.014,14,'woensdag'
'2011-04-16 04:00:00','04:00:00','2','0','0','2',14.76,17.425,87,150.013,5,'woensdag'
'2011-04-16 05:00:00','05:00:00','2','0','0','2',15.58,19.695,87,190.012,4,'woensdag'
'2011-04-16 06:00:00','06:00:00','2','0','0','3',16.4,20.455,82,220.028,10,'woensdag'
'2011-04-16 07:00:00','07:00:00','2','0','0','2',16.4,20.455,82,279.993,21,'woensdag'
'2011-04-16 08:00:00','08:00:00','2','0','0','3',16.4,20.455,87,239.994,45,'woensdag'
'2011-04-16 09:00:00','09:00:00','2','0','0','3',16.4,20.455,100,199.995,29,'woensdag'
'2011-04-16 10:00:00','10:00:00','2','0','0','3',17.22,21.21,94,260.027,22,'woensdag'
'2011-04-16 11:00:00','11:00:00','2','0','0','3',17.22,21.21,94,300.026,31,'woensdag'
'2011-04-16 12:00:00','12:00:00','2','0','0','2',18.86,22.725,88,390.007,32,'woensdag'
'2011-04-16 13:00:00','13:00:00','2','0','0','3',18.86,22.725,94,350.008,58,'woensdag'
'2011-04-16 14:00:00','14:00:00','2','0','0','3',21.32,25,83,390.007,63,'woensdag'
'2011-04-16 15:00:00','15:00:00','2','0','0','3',21.32,25,83,390.007,78,'woensdag'
'2011-04-16 16:00:00','16:00:00','2','0','0','3',20.5,24.24,88,310.009,33,'woensdag'
'2011-04-16 17:00:00','17:00:00','2','0','0','3',20.5,24.24,88,390.007,15,'woensdag'
'2011-04-16 18:00:00','18:00:00','2','0','0','2',20.5,24.24,94,260.027,38,'woensdag'
'2011-04-16 19:00:00','19:00:00','2','0','0','2',21.32,25,94,279.993,71,'woensdag'
'2011-04-16 20:00:00','20:00:00','2','0','0','3',18.04,21.97,94,150.013,53,'woensdag'
'2011-04-16 21:00:00','21:00:00','2','0','0','2',18.04,21.97,94,0,14,'woensdag'
'2011-04-16 22:00:00','22:00:00','2','0','0','3',17.22,21.21,100,0,24,'woensdag'
'2011-04-16 23:00:00','23:00:00','2','0','0','2',18.04,21.97,77,190.012,35,'woensdag'
'2011-04-17 00:00:00','00:00:00','2','0','0','2',18.04,21.97,77,190.012,33,'donderdag'
'2011-04-17 01:00:00','01:00:00','2','0','0','1',17.22,21.21,67,150.013,31,'donderdag'
'2011-04-17 02:00:00','02:00:00','2','0','0','1',16.4,20.455,62,12.998,29,'donderdag'
'2011-04-17 03:00:00','03:00:00','2','0','0','1',16.4,20.455,66,89.981,25,'donderdag'
'2011-04-17 04:00:00','04:00:00','2','0','0','1',14.76,18.18,76,70.015,7,'donderdag'
'2011-04-17 05:00:00','05:00:00','2','0','0','1',14.76,17.425,71,110.014,3,'donderdag'
'2011-04-17 06:00:00','06:00:00','2','0','0','1',14.76,15.91,66,300.026,8,'donderdag'
'2011-04-17 07:00:00','07:00:00','2','0','0','1',14.76,16.665,50,239.994,16,'donderdag'
'2011-04-17 08:00:00','08:00:00','2','0','0','1',15.58,19.695,46,260.027,43,'donderdag'
'2011-04-17 09:00:00','09:00:00','2','0','0','1',16.4,20.455,43,190.012,102,'donderdag'
'2011-04-17 10:00:00','10:00:00','2','0','0','1',17.22,21.21,44,300.026,211,'donderdag'
'2011-04-17 11:00:00','11:00:00','2','0','0','1',18.86,22.725,41,279.993,304,'donderdag'
'2011-04-17 12:00:00','12:00:00','2','0','0','1',18.86,22.725,38,260.027,354,'donderdag'
'2011-04-17 13:00:00','13:00:00','2','0','0','1',20.5,24.24,34,260.027,343,'donderdag'
'2011-04-17 14:00:00','14:00:00','2','0','0','1',21.32,25,34,260.027,361,'donderdag'
'2011-04-17 15:00:00','15:00:00','2','0','0','1',22.14,25.76,32,350.008,388,'donderdag'
'2011-04-17 16:00:00','16:00:00','2','0','0','1',22.14,25.76,30,239.994,343,'donderdag'
'2011-04-17 17:00:00','17:00:00','2','0','0','1',22.96,26.515,30,300.026,306,'donderdag'
'2011-04-17 18:00:00','18:00:00','2','0','0','1',22.96,26.515,30,260.027,277,'donderdag'
'2011-04-17 19:00:00','19:00:00','2','0','0','1',22.96,26.515,30,199.995,210,'donderdag'
'2011-04-17 20:00:00','20:00:00','2','0','0','1',21.32,25,36,12.998,141,'donderdag'
'2011-04-17 21:00:00','21:00:00','2','0','0','1',20.5,24.24,42,12.998,83,'donderdag'
'2011-04-17 22:00:00','22:00:00','2','0','0','1',20.5,24.24,39,70.015,70,'donderdag'
'2011-04-17 23:00:00','23:00:00','2','0','0','1',18.04,21.97,67,110.014,56,'donderdag'
'2011-04-18 00:00:00','00:00:00','2','0','1','1',18.86,22.725,47,60.032,39,'vrijdag'
'2011-04-18 01:00:00','01:00:00','2','0','1','1',18.86,22.725,47,89.981,19,'vrijdag'
'2011-04-18 02:00:00','02:00:00','2','0','1','1',17.22,21.21,67,70.015,16,'vrijdag'
'2011-04-18 03:00:00','03:00:00','2','0','1','1',17.22,21.21,62,70.015,7,'vrijdag'
'2011-04-18 04:00:00','04:00:00','2','0','1','1',16.4,20.455,87,110.014,6,'vrijdag'
'2011-04-18 05:00:00','05:00:00','2','0','1','1',16.4,20.455,76,60.032,16,'vrijdag'
'2011-04-18 06:00:00','06:00:00','2','0','1','1',16.4,20.455,82,0,54,'vrijdag'
'2011-04-18 07:00:00','07:00:00','2','0','1','1',18.86,22.725,63,0,168,'vrijdag'
'2011-04-18 08:00:00','08:00:00','2','0','1','1',18.86,22.725,63,0,297,'vrijdag'
'2011-04-18 09:00:00','09:00:00','2','0','1','2',20.5,24.24,55,70.015,169,'vrijdag'
'2011-04-18 10:00:00','10:00:00','2','0','1','2',21.32,25,55,70.015,109,'vrijdag'
'2011-04-18 11:00:00','11:00:00','2','0','1','2',22.14,25.76,52,60.032,123,'vrijdag'
'2011-04-18 12:00:00','12:00:00','2','0','1','2',22.96,26.515,49,60.032,184,'vrijdag'
'2011-04-18 13:00:00','13:00:00','2','0','1','2',22.96,26.515,49,110.014,169,'vrijdag'
'2011-04-18 14:00:00','14:00:00','2','0','1','2',23.78,27.275,49,12.998,144,'vrijdag'
'2011-04-18 15:00:00','15:00:00','2','0','1','2',24.6,31.06,43,12.998,176,'vrijdag'
'2011-04-18 16:00:00','16:00:00','2','0','1','1',24.6,31.06,46,190.012,205,'vrijdag'
'2011-04-18 17:00:00','17:00:00','2','0','1','1',23.78,27.275,49,190.012,428,'vrijdag'
'2011-04-18 18:00:00','18:00:00','2','0','1','1',26.24,31.06,31,239.994,362,'vrijdag'
'2011-04-18 19:00:00','19:00:00','2','0','1','1',22.96,26.515,46,169.979,286,'vrijdag'
'2011-04-18 20:00:00','20:00:00','2','0','1','1',24.6,31.06,33,199.995,165,'vrijdag'
'2011-04-18 21:00:00','21:00:00','2','0','1','1',22.96,26.515,37,190.012,151,'vrijdag'
'2011-04-18 22:00:00','22:00:00','2','0','1','1',21.32,25,55,190.012,90,'vrijdag'
'2011-04-18 23:00:00','23:00:00','2','0','1','1',20.5,24.24,59,169.979,46,'vrijdag'
'2011-04-19 00:00:00','00:00:00','2','0','1','1',20.5,24.24,55,150.013,25,'zaterdag'
'2011-04-19 01:00:00','01:00:00','2','0','1','1',18.86,22.725,63,150.013,7,'zaterdag'
'2011-04-19 02:00:00','02:00:00','2','0','1','1',18.86,22.725,67,190.012,13,'zaterdag'
'2011-04-19 03:00:00','03:00:00','2','0','1','1',19.68,23.485,63,150.013,3,'zaterdag'
'2011-04-19 04:00:00','04:00:00','2','0','1','1',18.86,22.725,67,60.032,5,'zaterdag'
'2011-04-19 05:00:00','05:00:00','2','0','1','2',18.86,22.725,72,12.998,18,'zaterdag'
'2011-04-19 06:00:00','06:00:00','2','0','1','2',19.68,23.485,67,0,65,'zaterdag'
'2011-04-19 07:00:00','07:00:00','2','0','1','2',21.32,25,55,0,188,'zaterdag'
'2011-04-19 08:00:00','08:00:00','2','0','1','2',20.5,24.24,68,89.981,351,'zaterdag'
'2011-04-19 09:00:00','09:00:00','2','0','1','3',21.32,25,63,60.032,162,'zaterdag'
'2011-04-19 10:00:00','10:00:00','2','0','1','2',20.5,24.24,72,150.013,75,'zaterdag'
'2011-04-19 11:00:00','11:00:00','2','0','1','2',22.14,25.76,68,110.014,72,'zaterdag'
'2011-04-19 12:00:00','12:00:00','2','0','1','2',22.14,25.76,64,60.032,103,'zaterdag'
'2011-04-19 13:00:00','13:00:00','2','0','1','2',22.14,25.76,68,150.013,129,'zaterdag'
'2011-04-19 14:00:00','14:00:00','2','0','1','2',22.14,25.76,64,12.998,107,'zaterdag'
'2011-04-19 15:00:00','15:00:00','2','0','1','2',22.14,25.76,65,110.014,127,'zaterdag'
'2011-04-19 16:00:00','16:00:00','2','0','1','1',22.96,26.515,52,199.995,192,'zaterdag'
'2011-04-19 17:00:00','17:00:00','2','0','1','1',22.96,26.515,60,70.015,411,'zaterdag'
'2011-04-19 18:00:00','18:00:00','2','0','1','2',22.14,25.76,64,89.981,421,'zaterdag'
'2011-04-19 19:00:00','19:00:00','2','0','1','2',20.5,24.24,72,12.998,276,'zaterdag'
'2011-04-19 20:00:00','20:00:00','2','0','1','2',20.5,24.24,72,150.013,168,'zaterdag'
'2011-04-19 21:00:00','21:00:00','2','0','1','2',20.5,24.24,72,89.981,122,'zaterdag'
'2011-04-19 22:00:00','22:00:00','2','0','1','1',19.68,23.485,77,60.032,112,'zaterdag'
'2011-04-19 23:00:00','23:00:00','2','0','1','1',18.86,22.725,88,60.032,52,'zaterdag'
'2011-05-01 00:00:00','00:00:00','2','0','0','1',17.22,21.21,67,60.032,96,'zondag'
'2011-05-01 01:00:00','01:00:00','2','0','0','1',17.22,21.21,69,70.015,59,'zondag'
'2011-05-01 02:00:00','02:00:00','2','0','0','1',17.22,21.21,77,70.015,50,'zondag'
'2011-05-01 03:00:00','03:00:00','2','0','0','1',16.4,20.455,82,70.015,23,'zondag'
'2011-05-01 04:00:00','04:00:00','2','0','0','1',16.4,20.455,76,70.015,17,'zondag'
'2011-05-01 05:00:00','05:00:00','2','0','0','1',16.4,20.455,82,60.032,10,'zondag'
'2011-05-01 06:00:00','06:00:00','2','0','0','2',16.4,20.455,82,60.032,13,'zondag'
'2011-05-01 07:00:00','07:00:00','2','0','0','2',17.22,21.21,77,60.032,33,'zondag'
'2011-05-01 08:00:00','08:00:00','2','0','0','2',18.04,21.97,77,89.981,59,'zondag'
'2011-05-01 09:00:00','09:00:00','2','0','0','2',18.86,22.725,72,89.981,141,'zondag'
'2011-05-01 10:00:00','10:00:00','2','0','0','2',19.68,23.485,63,12.998,264,'zondag'
'2011-05-01 11:00:00','11:00:00','2','0','0','1',18.86,22.725,82,70.015,250,'zondag'
'2011-05-01 12:00:00','12:00:00','2','0','0','2',19.68,23.485,77,70.015,281,'zondag'
'2011-05-01 13:00:00','13:00:00','2','0','0','2',20.5,24.24,63,110.014,332,'zondag'
'2011-05-01 14:00:00','14:00:00','2','0','0','2',20.5,24.24,68,70.015,238,'zondag'
'2011-05-01 15:00:00','15:00:00','2','0','0','2',20.5,24.24,72,0,266,'zondag'
'2011-05-01 16:00:00','16:00:00','2','0','0','2',20.5,24.24,72,12.998,214,'zondag'
'2011-05-01 17:00:00','17:00:00','2','0','0','2',19.68,23.485,82,169.979,196,'zondag'
'2011-05-01 18:00:00','18:00:00','2','0','0','2',18.86,22.725,82,60.032,159,'zondag'
'2011-05-01 19:00:00','19:00:00','2','0','0','2',18.86,22.725,84,70.015,178,'zondag'
'2011-05-01 20:00:00','20:00:00','2','0','0','2',18.86,22.725,82,0,121,'zondag'
'2011-05-01 21:00:00','21:00:00','2','0','0','2',18.86,22.725,82,0,105,'zondag'
'2011-05-01 22:00:00','22:00:00','2','0','0','2',18.86,22.725,82,0,100,'zondag'
'2011-05-01 23:00:00','23:00:00','2','0','0','1',18.86,22.725,77,12.998,146,'zondag'
'2011-05-02 00:00:00','00:00:00','2','0','1','1',18.86,22.725,72,89.981,177,'maandag'
'2011-05-02 01:00:00','01:00:00','2','0','1','1',18.86,22.725,72,89.981,114,'maandag'
'2011-05-02 02:00:00','02:00:00','2','0','1','2',18.04,21.97,77,150.013,35,'maandag'
'2011-05-02 03:00:00','03:00:00','2','0','1','1',18.04,21.97,77,89.981,16,'maandag'
'2011-05-02 04:00:00','04:00:00','2','0','1','1',18.04,21.97,77,110.014,17,'maandag'
'2011-05-02 05:00:00','05:00:00','2','0','1','2',18.04,21.97,77,89.981,20,'maandag'
'2011-05-02 06:00:00','06:00:00','2','0','1','1',18.04,21.97,88,70.015,62,'maandag'
'2011-05-02 07:00:00','07:00:00','2','0','1','2',18.86,22.725,82,220.028,209,'maandag'
'2011-05-02 08:00:00','08:00:00','2','0','1','2',19.68,23.485,77,150.013,371,'maandag'
'2011-05-02 09:00:00','09:00:00','2','0','1','2',20.5,24.24,77,190.012,172,'maandag'
'2011-05-02 10:00:00','10:00:00','2','0','1','2',22.14,25.76,77,150.013,108,'maandag'
'2011-05-02 11:00:00','11:00:00','2','0','1','1',23.78,27.275,73,199.995,130,'maandag'
'2011-05-02 12:00:00','12:00:00','2','0','1','1',25.42,30.305,69,150.013,187,'maandag'
'2011-05-02 13:00:00','13:00:00','2','0','1','2',25.42,30.305,69,12.998,170,'maandag'
'2011-05-02 14:00:00','14:00:00','2','0','1','1',26.24,30.305,69,150.013,181,'maandag'
'2011-05-02 15:00:00','15:00:00','2','0','1','1',27.06,31.06,61,12.998,155,'maandag'
'2011-05-02 16:00:00','16:00:00','2','0','1','1',27.06,31.06,61,150.013,269,'maandag'
'2011-05-02 17:00:00','17:00:00','2','0','1','1',27.06,31.06,65,12.998,537,'maandag'
'2011-05-02 18:00:00','18:00:00','2','0','1','2',26.24,30.305,65,12.998,518,'maandag'
'2011-05-02 19:00:00','19:00:00','2','0','1','2',25.42,30.305,69,89.981,314,'maandag'
'2011-05-02 20:00:00','20:00:00','2','0','1','2',25.42,30.305,69,89.981,218,'maandag'
'2011-05-02 21:00:00','21:00:00','2','0','1','2',24.6,29.545,73,70.015,232,'maandag'
'2011-05-02 22:00:00','22:00:00','2','0','1','2',24.6,29.545,73,0,125,'maandag'
'2011-05-02 23:00:00','23:00:00','2','0','1','2',22.96,26.515,83,12.998,64,'maandag'
'2011-05-03 00:00:00','00:00:00','2','0','1','2',22.96,26.515,83,150.013,16,'dinsdag'
'2011-05-03 01:00:00','01:00:00','2','0','1','2',22.96,26.515,78,169.979,14,'dinsdag'
'2011-05-03 02:00:00','02:00:00','2','0','1','2',22.96,26.515,78,169.979,5,'dinsdag'
